Date,Adj Price,
2010-09-14,"5,567.4000",
2010-09-13,"5,565.5000",
2010-09-10,"5,501.6000",
2010-09-09,"5,494.2000",
2010-09-08,"5,429.7000",
2010-09-07,"5,407.8000",
2010-09-06,"5,439.2000",
2010-09-03,"5,428.1000",
2010-09-02,"5,371.0000",
2010-09-01,"5,366.4000",
2010-08-31,"5,225.2000",
2010-08-27,"5,201.6000",
2010-08-26,"5,155.8000",
2010-08-25,"5,109.4000",
2010-08-24,"5,156.0000",
2010-08-23,"5,234.8000",
2010-08-20,"5,195.3000",
2010-08-19,"5,211.3000",
2010-08-18,"5,302.9000",
2010-08-17,"5,350.5000",
2010-08-16,"5,276.1000",
2010-08-13,"5,275.4000",
2010-08-12,"5,266.1000",
2010-08-11,"5,245.2000",
2010-08-10,"5,376.4000",
2010-08-09,"5,410.5000",
2010-08-06,"5,332.4000",
2010-08-05,"5,365.8000",
2010-08-04,"5,386.2000",
2010-08-03,"5,396.5000",
2010-08-02,"5,397.1000",
2010-07-30,"5,258.0000",
2010-07-29,"5,314.0000",
2010-07-28,"5,319.7000",
2010-07-27,"5,365.7000",
2010-07-26,"5,351.1000",
2010-07-23,"5,312.6000",
2010-07-22,"5,313.8000",
2010-07-21,"5,214.6000",
2010-07-20,"5,139.5000",
2010-07-19,"5,148.3000",
2010-07-16,"5,158.9000",
2010-07-15,"5,211.3000",
2010-07-14,"5,253.5000",
2010-07-13,"5,271.0000",
2010-07-12,"5,167.0000",
2010-07-09,"5,132.9000",
2010-07-08,"5,105.5000",
2010-07-07,"5,014.8000",
2010-07-06,"4,965.0000",
2010-07-05,"4,823.5000",
2010-07-02,"4,838.1000",
2010-07-01,"4,805.8000",
2010-06-30,"4,916.9000",
2010-06-29,"4,914.2000",
2010-06-28,"5,071.7000",
2010-06-25,"5,046.5000",
2010-06-24,"5,100.2000",
2010-06-23,"5,178.5000",
2010-06-22,"5,247.0000",
2010-06-21,"5,299.1000",
2010-06-18,"5,250.8000",
2010-06-17,"5,253.9000",
2010-06-16,"5,237.9000",
2010-06-15,"5,217.8000",
2010-06-14,"5,202.1000",
2010-06-11,"5,163.7000",
2010-06-10,"5,132.5000",
2010-06-09,"5,085.9000",
2010-06-08,"5,028.1000",
2010-06-07,"5,069.1000",
2010-06-04,"5,126.0000",
2010-06-03,"5,211.2000",
2010-06-02,"5,151.3000",
2010-06-01,"5,163.3000",
2010-05-28,"5,188.4000",
2010-05-27,"5,195.2000",
2010-05-26,"5,038.1000",
2010-05-25,"4,940.7000",
2010-05-24,"5,069.6000",
2010-05-21,"5,062.9000",
2010-05-20,"5,073.1000",
2010-05-19,"5,158.1000",
2010-05-18,"5,307.3000",
2010-05-17,"5,262.5000",
2010-05-14,"5,262.9000",
2010-05-13,"5,433.7000",
2010-05-12,"5,383.5000",
2010-05-11,"5,334.2000",
2010-05-10,"5,387.4000",
2010-05-07,"5,123.0000",
2010-05-06,"5,261.0000",
2010-05-05,"5,341.9000",
2010-05-04,"5,411.1000",
2010-04-30,"5,553.3000",
2010-04-29,"5,617.8000",
2010-04-28,"5,586.6000",
2010-04-27,"5,603.5000",
2010-04-26,"5,753.9000",
2010-04-23,"5,723.6000",
2010-04-22,"5,665.3000",
2010-04-21,"5,723.4000",
2010-04-20,"5,783.7000",
2010-04-19,"5,727.9000",
2010-04-16,"5,744.0000",
2010-04-15,"5,825.0000",
2010-04-14,"5,796.3000",
2010-04-13,"5,761.7000",
2010-04-12,"5,777.6000",
2010-04-09,"5,771.0000",
2010-04-08,"5,712.7000",
2010-04-07,"5,762.1000",
2010-04-06,"5,780.4000",
2010-04-01,"5,744.9000",
2010-03-31,"5,679.6000",
2010-03-30,"5,672.3000",
2010-03-29,"5,710.7000",
2010-03-26,"5,703.0000",
2010-03-25,"5,727.6000",
2010-03-24,"5,677.9000",
2010-03-23,"5,673.6000",
2010-03-22,"5,644.5000",
2010-03-19,"5,650.1000",
2010-03-18,"5,642.6000",
2010-03-17,"5,644.6000",
2010-03-16,"5,620.4000",
2010-03-15,"5,593.9000",
2010-03-12,"5,625.6000",
2010-03-11,"5,617.3000",
2010-03-10,"5,640.6000",
2010-03-09,"5,602.3000",
2010-03-08,"5,606.7000",
2010-03-05,"5,599.8000",
2010-03-04,"5,527.2000",
2010-03-03,"5,533.2000",
2010-03-02,"5,484.1000",
2010-03-01,"5,405.9000",
2010-02-26,"5,354.5000",
2010-02-25,"5,278.2000",
2010-02-24,"5,342.9000",
2010-02-23,"5,315.1000",
2010-02-22,"5,352.1000",
2010-02-19,"5,358.2000",
2010-02-18,"5,325.1000",
2010-02-17,"5,276.6000",
2010-02-16,"5,244.1000",
2010-02-15,"5,167.5000",
2010-02-12,"5,142.5000",
2010-02-11,"5,161.5000",
2010-02-10,"5,132.0000",
2010-02-09,"5,111.8000",
2010-02-08,"5,092.3000",
2010-02-05,"5,060.9000",
2010-02-04,"5,139.3000",
2010-02-03,"5,253.1000",
2010-02-02,"5,283.3000",
2010-02-01,"5,247.4000",
2010-01-29,"5,188.5000",
2010-01-28,"5,145.7000",
2010-01-27,"5,217.5000",
2010-01-26,"5,276.9000",
2010-01-25,"5,260.3000",
2010-01-22,"5,303.0000",
2010-01-21,"5,335.1000",
2010-01-20,"5,420.8000",
2010-01-19,"5,513.1000",
2010-01-18,"5,494.4000",
2010-01-15,"5,455.4000",
2010-01-14,"5,498.2000",
2010-01-13,"5,473.5000",
2010-01-12,"5,498.7000",
2010-01-11,"5,538.1000",
2010-01-08,"5,534.2000",
2010-01-07,"5,526.7000",
2010-01-06,"5,530.0000",
2010-01-05,"5,522.5000",
2010-01-04,"5,500.3000",
2009-12-31,"5,412.9000",
2009-12-30,"5,397.9000",
2009-12-29,"5,437.6000",
2009-12-24,"5,402.4000",
2009-12-23,"5,372.4000",
2009-12-22,"5,328.7000",
2009-12-21,"5,294.0000",
2009-12-18,"5,196.8000",
2009-12-17,"5,217.6000",
2009-12-16,"5,320.3000",
2009-12-15,"5,285.8000",
2009-12-14,"5,315.3000",
2009-12-11,"5,261.6000",
2009-12-10,"5,244.4000",
2009-12-09,"5,203.9000",
2009-12-08,"5,223.1000",
2009-12-07,"5,310.7000",
2009-12-04,"5,322.4000",
2009-12-03,"5,313.0000",
2009-12-02,"5,327.4000",
2009-12-01,"5,312.2000",
2009-11-30,"5,190.7000",
2009-11-27,"5,245.7000",
2009-11-26,"5,194.1000",
2009-11-25,"5,364.8000",
2009-11-24,"5,324.0000",
2009-11-23,"5,355.5000",
2009-11-20,"5,251.4000",
2009-11-19,"5,267.7000",
2009-11-18,"5,342.1000",
2009-11-17,"5,345.9000",
2009-11-16,"5,382.7000",
2009-11-13,"5,296.4000",
2009-11-12,"5,276.5000",
2009-11-11,"5,266.8000",
2009-11-10,"5,230.5000",
2009-11-09,"5,235.2000",
2009-11-06,"5,142.7000",
2009-11-05,"5,125.6000",
2009-11-04,"5,107.9000",
2009-11-03,"5,037.2000",
2009-11-02,"5,104.5000",
2009-10-30,"5,044.5000",
2009-10-29,"5,137.7000",
2009-10-28,"5,080.4000",
2009-10-27,"5,201.0000",
2009-10-26,"5,191.7000",
2009-10-23,"5,242.6000",
2009-10-22,"5,207.4000",
2009-10-21,"5,257.9000",
2009-10-20,"5,243.4000",
2009-10-19,"5,281.5000",
2009-10-16,"5,190.2000",
2009-10-15,"5,223.0000",
2009-10-14,"5,256.1000",
2009-10-13,"5,154.1000",
2009-10-12,"5,210.2000",
2009-10-09,"5,161.9000",
2009-10-08,"5,154.6000",
2009-10-07,"5,108.9000",
2009-10-06,"5,138.0000",
2009-10-05,"5,024.3000",
2009-10-02,"4,988.7000",
2009-10-01,"5,047.8000",
2009-09-30,"5,133.9000",
2009-09-29,"5,159.7000",
2009-09-28,"5,165.7000",
2009-09-25,"5,082.2000",
2009-09-24,"5,079.3000",
2009-09-23,"5,139.4000",
2009-09-22,"5,142.6000",
2009-09-21,"5,134.4000",
2009-09-18,"5,172.9000",
2009-09-17,"5,164.0000",
2009-09-16,"5,124.1000",
2009-09-15,"5,042.1000",
2009-09-14,"5,018.9000",
2009-09-11,"5,011.5000",
2009-09-10,"4,987.7000",
2009-09-09,"5,004.3000",
2009-09-08,"4,947.3000",
2009-09-07,"4,933.2000",
2009-09-04,"4,851.7000",
2009-09-03,"4,796.8000",
2009-09-02,"4,817.5000",
2009-09-01,"4,819.7000",
2009-08-28,"4,908.9000",
2009-08-27,"4,869.4000",
2009-08-26,"4,890.6000",
2009-08-25,"4,916.8000",
2009-08-24,"4,896.2000",
2009-08-21,"4,850.9000",
2009-08-20,"4,756.6000",
2009-08-19,"4,689.7000",
2009-08-18,"4,685.8000",
2009-08-17,"4,645.0000",
2009-08-14,"4,714.0000",
2009-08-13,"4,755.5000",
2009-08-12,"4,716.8000",
2009-08-11,"4,671.3000",
2009-08-10,"4,722.2000",
2009-08-07,"4,731.6000",
2009-08-06,"4,690.5000",
2009-08-05,"4,647.1000",
2009-08-04,"4,671.4000",
2009-08-03,"4,682.5000",
2009-07-31,"4,608.4000",
2009-07-30,"4,631.6000",
2009-07-29,"4,547.5000",
2009-07-28,"4,528.8000",
2009-07-27,"4,586.1000",
2009-07-24,"4,576.6000",
2009-07-23,"4,559.8000",
2009-07-22,"4,493.7000",
2009-07-21,"4,481.2000",
2009-07-20,"4,443.6000",
2009-07-17,"4,388.8000",
2009-07-16,"4,361.8000",
2009-07-15,"4,346.5000",
2009-07-14,"4,237.7000",
2009-07-13,"4,202.1000",
2009-07-10,"4,127.2000",
2009-07-09,"4,158.7000",
2009-07-08,"4,140.2000",
2009-07-07,"4,187.0000",
2009-07-06,"4,194.9000",
2009-07-03,"4,236.3000",
2009-07-02,"4,234.3000",
2009-07-01,"4,340.7000",
2009-06-30,"4,249.2000",
2009-06-29,"4,294.0000",
2009-06-26,"4,241.0000",
2009-06-25,"4,252.6000",
2009-06-24,"4,280.0000",
2009-06-23,"4,230.0000",
2009-06-22,"4,234.0000",
2009-06-19,"4,345.9000",
2009-06-18,"4,280.9000",
2009-06-17,"4,278.5000",
2009-06-16,"4,328.6000",
2009-06-15,"4,326.0000",
2009-06-12,"4,442.0000",
2009-06-11,"4,461.9000",
2009-06-10,"4,436.8000",
2009-06-09,"4,404.8000",
2009-06-08,"4,405.2000",
2009-06-05,"4,438.6000",
2009-06-04,"4,386.9000",
2009-06-03,"4,383.4000",
2009-06-02,"4,477.0000",
2009-06-01,"4,506.2000",
2009-05-29,"4,417.9000",
2009-05-28,"4,387.5000",
2009-05-27,"4,416.2000",
2009-05-26,"4,411.7000",
2009-05-22,"4,365.3000",
2009-05-21,"4,345.5000",
2009-05-20,"4,468.4000",
2009-05-19,"4,482.3000",
2009-05-18,"4,446.5000",
2009-05-15,"4,348.1000",
2009-05-14,"4,362.6000",
2009-05-13,"4,331.4000",
2009-05-12,"4,425.5000",
2009-05-11,"4,435.5000",
2009-05-08,"4,462.1000",
2009-05-07,"4,398.7000",
2009-05-06,"4,396.5000",
2009-05-05,"4,336.9000",
2009-05-01,"4,243.2000",
2009-04-30,"4,243.7000",
2009-04-29,"4,189.6000",
2009-04-28,"4,096.4000",
2009-04-27,"4,167.0000",
2009-04-24,"4,156.0000",
2009-04-23,"4,018.2000",
2009-04-22,"4,030.7000",
2009-04-21,"3,987.5000",
2009-04-20,"3,990.9000",
2009-04-17,"4,092.8000",
2009-04-16,"4,053.0000",
2009-04-15,"3,968.4000",
2009-04-14,"3,989.0000",
2009-04-09,"3,983.7000",
2009-04-08,"3,925.5000",
2009-04-07,"3,930.5000",
2009-04-06,"3,993.5000",
2009-04-03,"4,029.7000",
2009-04-02,"4,125.0000",
2009-04-01,"3,955.6000",
2009-03-31,"3,926.1000",
2009-03-30,"3,762.9000",
2009-03-27,"3,898.9000",
2009-03-26,"3,925.2000",
2009-03-25,"3,900.3000",
2009-03-24,"3,911.5000",
2009-03-23,"3,952.8000",
2009-03-20,"3,842.9000",
2009-03-19,"3,816.9000",
2009-03-18,"3,805.0000",
2009-03-17,"3,857.1000",
2009-03-16,"3,864.0000",
2009-03-13,"3,753.7000",
2009-03-12,"3,712.1000",
2009-03-11,"3,693.8000",
2009-03-10,"3,715.2000",
2009-03-09,"3,542.4000",
2009-03-06,"3,530.7000",
2009-03-05,"3,529.9000",
2009-03-04,"3,645.9000",
2009-03-03,"3,512.1000",
2009-03-02,"3,625.8000",
2009-02-27,"3,830.1000",
2009-02-26,"3,915.6000",
2009-02-25,"3,849.0000",
2009-02-24,"3,816.4000",
2009-02-23,"3,850.7000",
2009-02-20,"3,889.1000",
2009-02-19,"4,018.4000",
2009-02-18,"4,006.8000",
2009-02-17,"4,034.1000",
2009-02-16,"4,134.8000",
2009-02-13,"4,189.6000",
2009-02-12,"4,202.2000",
2009-02-11,"4,234.3000",
2009-02-10,"4,213.1000",
2009-02-09,"4,307.6000",
2009-02-06,"4,291.9000",
2009-02-05,"4,228.9000",
2009-02-04,"4,228.6000",
2009-02-03,"4,164.5000",
2009-02-02,"4,077.8000",
2009-01-30,"4,149.6000",
2009-01-29,"4,190.1000",
2009-01-28,"4,295.2000",
2009-01-27,"4,194.4000",
2009-01-26,"4,209.0000",
2009-01-23,"4,052.5000",
2009-01-22,"4,052.2000",
2009-01-21,"4,059.9000",
2009-01-20,"4,091.4000",
2009-01-19,"4,108.5000",
2009-01-16,"4,147.1000",
2009-01-15,"4,121.1000",
2009-01-14,"4,180.6000",
2009-01-13,"4,399.1000",
2009-01-12,"4,426.2000",
2009-01-09,"4,448.5000",
2009-01-08,"4,505.4000",
2009-01-07,"4,507.5000",
2009-01-06,"4,638.9000",
2009-01-05,"4,579.6000",
2009-01-02,"4,561.8000",
2008-12-31,"4,434.2000",
2008-12-30,"4,392.7000",
2008-12-29,"4,319.4000",
2008-12-24,"4,216.6000",
2008-12-23,"4,256.0000",
2008-12-22,"4,249.2000",
2008-12-19,"4,286.9000",
2008-12-18,"4,330.7000",
2008-12-17,"4,324.2000",
2008-12-16,"4,309.1000",
2008-12-15,"4,277.6000",
2008-12-12,"4,280.4000",
2008-12-11,"4,388.7000",
2008-12-10,"4,367.3000",
2008-12-09,"4,381.3000",
2008-12-08,"4,300.1000",
2008-12-05,"4,049.4000",
2008-12-04,"4,163.6000",
2008-12-03,"4,170.0000",
2008-12-02,"4,122.9000",
2008-12-01,"4,065.5000",
2008-11-28,"4,288.0000",
2008-11-27,"4,226.1000",
2008-11-26,"4,152.7000",
2008-11-25,"4,171.3000",
2008-11-24,"4,153.0000",
2008-11-21,"3,781.0000",
2008-11-20,"3,875.0000",
2008-11-19,"4,005.7000",
2008-11-18,"4,208.5000",
2008-11-17,"4,132.2000",
2008-11-14,"4,233.0000",
2008-11-13,"4,169.2000",
2008-11-12,"4,182.0000",
2008-11-11,"4,246.7000",
2008-11-10,"4,403.9000",
2008-11-07,"4,365.0000",
2008-11-06,"4,272.4000",
2008-11-05,"4,530.7000",
2008-11-04,"4,639.5000",
2008-11-03,"4,443.3000",
2008-10-31,"4,377.3000",
2008-10-30,"4,291.6000",
2008-10-29,"4,242.5000",
2008-10-28,"3,926.4000",
2008-10-27,"3,852.6000",
2008-10-24,"3,883.4000",
2008-10-23,"4,087.8000",
2008-10-22,"4,040.9000",
2008-10-21,"4,229.7000",
2008-10-20,"4,282.7000",
2008-10-17,"4,063.0000",
2008-10-16,"3,861.4000",
2008-10-15,"4,079.6000",
2008-10-14,"4,394.2000",
2008-10-13,"4,256.9000",
2008-10-10,"3,932.1000",
2008-10-09,"4,313.8000",
2008-10-08,"4,366.7000",
2008-10-07,"4,605.2000",
2008-10-06,"4,589.2000",
2008-10-03,"4,980.3000",
2008-10-02,"4,870.3000",
2008-10-01,"4,959.6000",
2008-09-30,"4,902.5000",
2008-09-29,"4,818.8000",
2008-09-26,"5,088.5000",
2008-09-25,"5,197.0000",
2008-09-24,"5,095.6000",
2008-09-23,"5,136.1000",
2008-09-22,"5,236.3000",
2008-09-19,"5,311.3000",
2008-09-18,"4,880.0000",
2008-09-17,"4,912.4000",
2008-09-16,"5,025.6000",
2008-09-15,"5,204.2000",
2008-09-12,"5,416.7000",
2008-09-11,"5,318.4000",
2008-09-10,"5,366.2000",
2008-09-09,"5,415.6000",
2008-09-08,"5,446.3000",
2008-09-05,"5,240.7000",
2008-09-04,"5,362.1000",
2008-09-03,"5,499.7000",
2008-09-02,"5,620.7000",
2008-09-01,"5,602.8000",
2008-08-29,"5,636.6000",
2008-08-28,"5,601.2000",
2008-08-27,"5,528.1000",
2008-08-26,"5,470.7000",
2008-08-22,"5,505.6000",
2008-08-21,"5,370.2000",
2008-08-20,"5,371.8000",
2008-08-19,"5,320.4000",
2008-08-18,"5,450.2000",
2008-08-15,"5,454.8000",
2008-08-14,"5,497.4000",
2008-08-13,"5,448.6000",
2008-08-12,"5,534.5000",
2008-08-11,"5,541.8000",
2008-08-08,"5,489.2000",
2008-08-07,"5,477.5000",
2008-08-06,"5,486.1000",
2008-08-05,"5,454.5000",
2008-08-04,"5,320.2000",
2008-08-01,"5,354.7000",
2008-07-31,"5,411.9000",
2008-07-30,"5,420.7000",
2008-07-29,"5,319.2000",
2008-07-28,"5,312.6000",
2008-07-25,"5,352.6000",
2008-07-24,"5,362.3000",
2008-07-23,"5,449.9000",
2008-07-22,"5,364.1000",
2008-07-21,"5,404.3000",
2008-07-18,"5,376.4000",
2008-07-17,"5,286.3000",
2008-07-16,"5,150.6000",
2008-07-15,"5,171.9000",
2008-07-14,"5,300.4000",
2008-07-11,"5,261.6000",
2008-07-10,"5,406.8000",
2008-07-09,"5,529.6000",
2008-07-08,"5,440.5000",
2008-07-07,"5,512.7000",
2008-07-04,"5,412.8000",
2008-07-03,"5,476.6000",
2008-07-02,"5,426.3000",
2008-07-01,"5,479.9000",
2008-06-30,"5,625.9000",
2008-06-27,"5,529.9000",
2008-06-26,"5,518.2000",
2008-06-25,"5,666.1000",
2008-06-24,"5,634.7000",
2008-06-23,"5,667.2000",
2008-06-20,"5,620.8000",
2008-06-19,"5,708.4000",
2008-06-18,"5,756.9000",
2008-06-17,"5,861.9000",
2008-06-16,"5,794.6000",
2008-06-13,"5,802.8000",
2008-06-12,"5,790.5000",
2008-06-11,"5,723.3000",
2008-06-10,"5,827.3000",
2008-06-09,"5,877.6000",
2008-06-06,"5,906.8000",
2008-06-05,"5,995.3000",
2008-06-04,"5,970.1000",
2008-06-03,"6,057.7000",
2008-06-02,"6,007.6000",
2008-05-30,"6,053.5000",
2008-05-29,"6,068.1000",
2008-05-28,"6,069.6000",
2008-05-27,"6,058.5000",
2008-05-23,"6,087.3000",
2008-05-22,"6,181.6000",
2008-05-21,"6,198.1000",
2008-05-20,"6,191.6000",
2008-05-19,"6,376.5000",
2008-05-16,"6,304.3000",
2008-05-15,"6,251.8000",
2008-05-14,"6,216.0000",
2008-05-13,"6,211.9000",
2008-05-12,"6,220.6000",
2008-05-09,"6,204.7000",
2008-05-08,"6,270.8000",
2008-05-07,"6,261.0000",
2008-05-06,"6,215.2000",
2008-05-02,"6,215.5000",
2008-05-01,"6,087.3000",
2008-04-30,"6,087.3000",
2008-04-29,"6,089.4000",
2008-04-28,"6,090.4000",
2008-04-25,"6,091.4000",
2008-04-24,"6,050.7000",
2008-04-23,"6,083.6000",
2008-04-22,"6,034.7000",
2008-04-21,"6,053.0000",
2008-04-18,"6,056.5000",
2008-04-17,"5,980.4000",
2008-04-16,"6,046.2000",
2008-04-15,"5,906.9000",
2008-04-14,"5,831.6000",
2008-04-11,"5,895.5000",
2008-04-10,"5,965.1000",
2008-04-09,"5,983.9000",
2008-04-08,"5,990.2000",
2008-04-07,"6,014.8000",
2008-04-04,"5,947.1000",
2008-04-03,"5,891.3000",
2008-04-02,"5,915.9000",
2008-04-01,"5,852.6000",
2008-03-31,"5,702.1000",
2008-03-28,"5,692.9000",
2008-03-27,"5,717.5000",
2008-03-26,"5,660.4000",
2008-03-25,"5,689.1000",
2008-03-20,"5,495.2000",
2008-03-19,"5,545.6000",
2008-03-18,"5,605.8000",
2008-03-17,"5,414.4000",
2008-03-14,"5,631.7000",
2008-03-13,"5,692.4000",
2008-03-12,"5,776.4000",
2008-03-11,"5,690.4000",
2008-03-10,"5,629.1000",
2008-03-07,"5,699.9000",
2008-03-06,"5,766.4000",
2008-03-05,"5,853.5000",
2008-03-04,"5,767.7000",
2008-03-03,"5,818.6000",
2008-02-29,"5,884.3000",
2008-02-28,"5,965.7000",
2008-02-27,"6,076.5000",
2008-02-26,"6,087.4000",
2008-02-25,"5,999.5000",
2008-02-22,"5,888.5000",
2008-02-21,"5,932.2000",
2008-02-20,"5,893.6000",
2008-02-19,"5,966.9000",
2008-02-18,"5,946.6000",
2008-02-15,"5,787.6000",
2008-02-14,"5,879.3000",
2008-02-13,"5,880.1000",
2008-02-12,"5,910.0000",
2008-02-11,"5,707.7000",
2008-02-08,"5,784.0000",
2008-02-07,"5,724.1000",
2008-02-06,"5,875.4000",
2008-02-05,"5,868.0000",
2008-02-04,"6,026.2000",
2008-02-01,"6,029.2000",
2008-01-31,"5,879.8000",
2008-01-30,"5,837.3000",
2008-01-29,"5,885.2000",
2008-01-28,"5,788.9000",
2008-01-25,"5,869.0000",
2008-01-24,"5,875.8000",
2008-01-23,"5,609.3000",
2008-01-22,"5,740.1000",
2008-01-21,"5,578.2000",
2008-01-18,"5,901.7000",
2008-01-17,"5,902.4000",
2008-01-16,"5,942.9000",
2008-01-15,"6,025.6000",
2008-01-14,"6,215.7000",
2008-01-11,"6,202.0000",
2008-01-10,"6,222.7000",
2008-01-09,"6,272.7000",
2008-01-08,"6,356.5000",
2008-01-07,"6,335.7000",
2008-01-04,"6,348.5000",
2008-01-03,"6,479.4000",
2008-01-02,"6,416.7000",
2007-12-31,"6,456.9000",
2007-12-28,"6,476.9000",
2007-12-27,"6,497.8000",
2007-12-24,"6,479.3000",
2007-12-21,"6,434.1000",
2007-12-20,"6,345.6000",
2007-12-19,"6,284.5000",
2007-12-18,"6,279.3000",
2007-12-17,"6,277.8000",
2007-12-14,"6,397.0000",
2007-12-13,"6,364.2000",
2007-12-12,"6,559.8000",
2007-12-11,"6,536.9000",
2007-12-10,"6,565.4000",
2007-12-07,"6,554.9000",
2007-12-06,"6,485.6000",
2007-12-05,"6,493.8000",
2007-12-04,"6,315.2000",
2007-12-03,"6,386.6000",
2007-11-30,"6,432.5000",
2007-11-29,"6,349.1000",
2007-11-28,"6,306.2000",
2007-11-27,"6,140.7000",
2007-11-26,"6,180.5000",
2007-11-23,"6,262.1000",
2007-11-22,"6,155.3000",
2007-11-21,"6,070.9000",
2007-11-20,"6,226.5000",
2007-11-19,"6,120.8000",
2007-11-16,"6,291.2000",
2007-11-15,"6,359.6000",
2007-11-14,"6,432.1000",
2007-11-13,"6,362.4000",
2007-11-12,"6,337.9000",
2007-11-09,"6,304.9000",
2007-11-08,"6,381.9000",
2007-11-07,"6,385.1000",
2007-11-06,"6,474.9000",
2007-11-05,"6,461.4000",
2007-11-02,"6,530.6000",
2007-11-01,"6,586.1000",
2007-10-31,"6,721.6000",
2007-10-30,"6,659.0000",
2007-10-29,"6,706.0000",
2007-10-26,"6,661.3000",
2007-10-25,"6,576.3000",
2007-10-24,"6,482.0000",
2007-10-23,"6,514.0000",
2007-10-22,"6,459.3000",
2007-10-19,"6,527.9000",
2007-10-18,"6,609.4000",
2007-10-17,"6,677.7000",
2007-10-16,"6,614.3000",
2007-10-15,"6,644.5000",
2007-10-12,"6,730.7000",
2007-10-11,"6,724.5000",
2007-10-10,"6,633.0000",
2007-10-09,"6,615.4000",
2007-10-08,"6,540.9000",
2007-10-05,"6,595.8000",
2007-10-04,"6,547.9000",
2007-10-03,"6,535.2000",
2007-10-02,"6,500.4000",
2007-10-01,"6,506.2000",
2007-09-28,"6,466.8000",
2007-09-27,"6,486.4000",
2007-09-26,"6,433.0000",
2007-09-25,"6,396.9000",
2007-09-24,"6,465.9000",
2007-09-21,"6,456.7000",
2007-09-20,"6,429.0000",
2007-09-19,"6,460.0000",
2007-09-18,"6,283.3000",
2007-09-17,"6,182.8000",
2007-09-14,"6,289.3000",
2007-09-13,"6,363.9000",
2007-09-12,"6,306.2000",
2007-09-11,"6,280.7000",
2007-09-10,"6,134.1000",
2007-09-07,"6,191.2000",
2007-09-06,"6,313.3000",
2007-09-05,"6,270.7000",
2007-09-04,"6,376.8000",
2007-09-03,"6,315.2000",
2007-08-31,"6,303.3000",
2007-08-30,"6,212.0000",
2007-08-29,"6,132.2000",
2007-08-28,"6,102.2000",
2007-08-24,"6,220.1000",
2007-08-23,"6,196.9000",
2007-08-22,"6,196.0000",
2007-08-21,"6,086.1000",
2007-08-20,"6,078.7000",
2007-08-17,"6,064.2000",
2007-08-16,"5,858.9000",
2007-08-15,"6,109.3000",
2007-08-14,"6,143.5000",
2007-08-13,"6,219.0000",
2007-08-10,"6,038.3000",
2007-08-09,"6,271.2000",
2007-08-08,"6,393.9000",
2007-08-07,"6,308.8000",
2007-08-06,"6,189.1000",
2007-08-03,"6,224.3000",
2007-08-02,"6,300.3000",
2007-08-01,"6,250.6000",
2007-07-31,"6,360.1000",
2007-07-30,"6,206.1000",
2007-07-27,"6,215.2000",
2007-07-26,"6,251.2000",
2007-07-25,"6,454.3000",
2007-07-24,"6,498.7000",
2007-07-23,"6,624.4000",
2007-07-20,"6,585.2000",
2007-07-19,"6,640.2000",
2007-07-18,"6,567.1000",
2007-07-17,"6,659.1000",
2007-07-16,"6,697.7000",
2007-07-13,"6,716.7000",
2007-07-12,"6,697.7000",
2007-07-11,"6,615.1000",
2007-07-10,"6,630.9000",
2007-07-09,"6,712.7000",
2007-07-06,"6,690.1000",
2007-07-05,"6,635.2000",
2007-07-04,"6,673.1000",
2007-07-03,"6,639.8000",
2007-07-02,"6,590.6000",
2007-06-29,"6,607.9000",
2007-06-28,"6,571.3000",
2007-06-27,"6,527.6000",
2007-06-26,"6,559.3000",
2007-06-25,"6,588.4000",
2007-06-22,"6,567.4000",
2007-06-21,"6,596.0000",
2007-06-20,"6,649.3000",
2007-06-19,"6,650.2000",
2007-06-18,"6,703.5000",
2007-06-15,"6,732.4000",
2007-06-14,"6,649.9000",
2007-06-13,"6,559.6000",
2007-06-12,"6,520.4000",
2007-06-11,"6,567.5000",
2007-06-08,"6,505.1000",
2007-06-07,"6,505.1000",
2007-06-06,"6,522.7000",
2007-06-05,"6,632.8000",
2007-06-04,"6,664.1000",
2007-06-01,"6,676.7000",
2007-05-31,"6,621.4000",
2007-05-30,"6,602.1000",
2007-05-29,"6,606.5000",
2007-05-25,"6,570.5000",
2007-05-24,"6,565.4000",
2007-05-23,"6,616.4000",
2007-05-22,"6,606.6000",
2007-05-21,"6,636.8000",
2007-05-18,"6,640.9000",
2007-05-17,"6,579.3000",
2007-05-16,"6,559.5000",
2007-05-15,"6,568.6000",
2007-05-14,"6,555.5000",
2007-05-11,"6,565.7000",
2007-05-10,"6,524.1000",
2007-05-09,"6,549.6000",
2007-05-08,"6,550.4000",
2007-05-04,"6,603.7000",
2007-05-03,"6,537.8000",
2007-05-02,"6,484.5000",
2007-05-01,"6,419.6000",
2007-04-30,"6,449.2000",
2007-04-27,"6,418.7000",
2007-04-26,"6,469.4000",
2007-04-25,"6,461.9000",
2007-04-24,"6,429.5000",
2007-04-23,"6,479.7000",
2007-04-20,"6,486.8000",
2007-04-19,"6,440.6000",
2007-04-18,"6,449.4000",
2007-04-17,"6,497.8000",
2007-04-16,"6,516.2000",
2007-04-13,"6,462.4000",
2007-04-12,"6,416.4000",
2007-04-11,"6,413.3000",
2007-04-10,"6,417.8000",
2007-04-05,"6,397.3000",
2007-04-04,"6,364.7000",
2007-04-03,"6,366.1000",
2007-04-02,"6,315.5000",
2007-03-30,"6,308.0000",
